date,USDMXN,USDTRY,USDILS,USDCNH,USDCNY,USDSGD,USDHKD,USDBRL,USDTWD,USDZAR,USDPLN,USDHUF,USDCZK,USDRUB,USDEUR,USDGBP,USDTRL,USDMAD,USDSOS,USDCHF,USDCAD,USDCOP,USDPEN,USDARS,USDNOK,USDDKK,USDNZD,USDAUD,USDKRW,USDCLP,ARSUSD,ARSCNY,ARSBRL,ARSRUB,ARSEUR,ARSGBP,ARSCHF,ARSCAD,ARSAUD,AUDUSD,AUDTRY,AUDILS,AUDCNY,AUDSGD,AUDHKD,AUDKRW,AUDBRL,AUDTWD,AUDZAR,AUDPLN,AUDHUF,AUDCZK,AUDRUB,AUDEUR,AUDGBP,AUDCHF,AUDCAD,AUDARS,AUDNOK,AUDDKK,AUDNZD,BRLUSD,BRLCNY,BRLKRW,BRLRUB,BRLGBP,BRLCHF,BRLCAD,BRLCLP,BRLEUR,BRLARS,CADMXN,CADUSD,CADTRY,CADILS,CADCNY,CADSGD,CADHKD,CADKRW,CADBRL,CADTWD,CADZAR,CADPLN,CADHUF,CADCZK,CADRUB,CADEUR,CADGBP,CADMAD,CADCHF,CADCOP,CADARS,CADNOK,CADDKK,CADNZD,CADAUD,CHFMXN,CHFUSD,CHFTRY,CHFILS,CHFCNY,CHFSGD,CHFHKD,CHFKRW,CHFBRL,CHFZAR,CHFPLN,CHFHUF,CHFCZK,CHFRUB,CHFEUR,CHFGBP,CHFCAD,CHFNOK,CHFDKK,CHFNZD,CHFAUD,CLPUSD,CNHUSD,CNHHKD,CNYUSD,CNYCNH,CNYSGD,CNYHKD,CNYKRW,CNYTWD,CNYRUB,CNYEUR,CNYGBP,CNYCHF,CNYCAD,CNYNZD,CNYAUD,COPUSD,COPILS,COPEUR,COPPEN,COPARS,CZKUSD,CZKPLN,CZKHUF,CZKRUB,CZKEUR,CZKGBP,CZKCHF,DKKUSD,DKKCNY,DKKRUB,DKKEUR,DKKGBP,DKKCHF,DKKNOK,EURMXN,EURUSD,EURTRY,EURILS,EURCNH,EURCNY,EURSGD,EURHKD,EURKRW,EURBRL,EURTWD,EURZAR,EURPLN,EURHUF,EURCZK,EURRUB,EURGBP,EURTRL,EURMAD,EURSOS,EURCHF,EURCAD,EURCOP,EURPEN,EURARS,EURNOK,EURDKK,EURNZD,EURAUD,EURCLP,GBPMXN,GBPUSD,GBPTRY,GBPILS,GBPCNY,GBPSGD,GBPHKD,GBPKRW,GBPBRL,GBPTWD,GBPZAR,GBPPLN,GBPHUF,GBPCZK,GBPRUB,GBPEUR,GBPMAD,GBPCHF,GBPCAD,GBPCOP,GBPCLP,GBPARS,GBPNOK,GBPDKK,GBPNZD,GBPAUD,HKDUSD,HKDCNH,HKDCNY,HKDSGD,HKDKRW,HKDTWD,HKDZAR,HKDEUR,HKDGBP,HKDCZK,HKDRUB,HKDCHF,HKDCAD,HKDNZD,HKDAUD,HUFUSD,HUFEUR,HUFGBP,HUFCHF,ILSUSD,ILSRUB,ILSEUR,KRWUSD,KRWCNY,KRWHKD,KRWBRL,KRWTWD,KRWRUB,KRWEUR,KRWGBP,KRWCAD,KRWAUD,MADUSD,MADILS,MADZAR,MADRUB
2016-04-17,5,18,57,9,11,58,27,45,18,24,39,62,0,6,30,8,0,0,0,13,60,40,15,0,34,39,17,17,38,30,0,0,0,0,59,0,35,0,0,77,11,53,21,44,43,0,0,13,31,0,29,0,0,41,6,44,27,0,34,52,38,43,0,66,0,0,0,25,0,0,0,25,47,48,0,48,24,80,40,0,0,35,35,0,0,26,19,37,52,45,59,68,78,0,58,0,0,7,0,0,0,0,0,50,41,0,6,10,0,0,7,20,25,0,0,0,40,0,0,0,21,0,0,46,0,0,0,0,0,0,0,0,0,0,100,32,22,30,0,0,0,0,0,0,0,0,0,0,32,0,61,37,0,38,39,44,28,15,30,36,40,27,0,25,24,27,9,4,16,0,0,0,5,36,21,22,32,46,22,42,46,82,0,11,30,25,15,18,6,27,36,0,13,20,40,52,13,10,0,22,34,0,0,0,38,20,29,27,24,0,0,25,0,30,0,0,28,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,61,0
2016-04-24,5,20,51,10,13,43,7,28,9,14,52,38,50,4,18,9,0,0,0,10,46,47,40,41,37,39,37,32,45,32,0,0,0,0,0,0,35,0,0,65,0,0,21,47,40,0,0,27,54,0,0,0,0,30,16,31,38,72,0,0,35,0,0,84,0,0,0,0,0,44,0,0,46,0,0,61,24,59,40,32,0,52,35,0,0,24,18,24,0,42,0,42,0,0,0,55,0,7,0,0,0,26,29,0,0,0,12,0,0,48,4,26,0,0,0,0,30,0,25,0,18,0,0,29,22,0,0,0,30,0,0,0,39,25,25,38,18,34,24,0,0,0,0,0,0,30,0,0,83,0,0,0,19,41,21,24,0,54,44,28,0,30,0,47,36,29,6,2,13,0,0,0,5,60,20,41,42,59,14,27,48,45,27,11,19,25,24,16,8,0,24,0,9,10,14,34,46,13,43,26,23,42,0,0,11,39,40,36,13,35,0,18,0,20,0,34,36,0,48,0,0,0,0,49,37,0,0,45,0,0,21,0,0,0,0,0,42,0,0,74,0,26,52,34
2016-05-01,4,31,52,16,12,50,12,31,9,20,21,67,17,4,24,12,0,0,0,14,62,55,28,36,43,12,17,36,35,30,0,0,0,0,0,0,36,0,76,97,11,0,54,89,61,38,0,31,40,34,29,0,0,35,14,29,30,0,35,0,58,38,0,100,0,38,0,22,46,39,0,0,41,49,20,45,73,74,46,33,33,0,0,0,0,28,17,20,52,37,44,52,0,35,44,33,0,10,0,0,34,45,0,51,31,39,6,0,0,43,5,23,0,41,0,51,0,0,25,50,11,0,46,20,0,26,0,0,0,0,0,0,40,25,68,0,16,33,0,0,54,0,17,0,0,0,0,0,32,54,0,0,29,49,39,0,28,14,35,33,0,34,0,37,44,51,12,4,15,0,49,36,5,63,41,36,0,37,21,19,58,28,0,11,20,0,27,9,7,0,24,30,13,18,24,26,9,11,0,22,26,0,0,0,35,26,44,43,24,27,0,19,31,27,0,46,28,0,0,60,26,0,25,38,0,0,62,0,0,0,25,0,0,0,0,0,0,0,0,100,0,16,48,0
2016-05-08,6,23,69,13,11,43,13,52,25,25,32,48,15,2,21,5,0,0,0,13,46,30,44,21,13,31,34,29,46,25,0,0,0,0,0,0,35,0,0,82,11,39,74,61,60,0,90,13,47,25,0,0,0,41,8,42,33,36,35,0,53,47,0,57,0,0,0,44,0,50,0,0,27,64,23,48,24,18,80,0,33,0,0,0,66,0,18,28,0,31,88,31,39,35,0,48,0,12,34,29,0,52,29,0,35,0,8,0,0,37,3,0,24,0,60,0,31,0,34,37,11,0,46,26,0,25,0,0,0,0,0,0,0,25,45,21,23,60,0,37,0,0,16,47,0,31,0,0,0,0,0,0,25,37,28,0,28,18,19,25,61,47,31,55,35,50,13,7,11,0,36,35,4,40,20,35,32,30,14,37,68,36,27,10,19,33,18,14,11,0,44,0,19,12,28,52,12,9,0,20,24,42,0,37,17,20,35,33,19,0,12,0,30,22,0,0,0,0,0,0,0,0,0,37,0,84,0,34,38,0,19,0,39,0,0,0,0,0,0,0,47,23,58,0
2016-05-15,7,23,45,15,13,42,27,19,20,33,55,26,29,3,29,7,0,0,0,12,43,25,55,21,27,57,34,26,40,16,0,0,0,0,0,0,0,0,0,73,0,39,37,57,26,37,51,13,49,0,0,0,0,51,11,53,24,72,0,39,50,43,0,0,0,100,0,33,46,0,0,0,35,48,0,61,0,60,39,43,33,35,0,0,0,0,8,27,0,60,0,42,52,0,0,43,0,8,29,0,0,0,58,0,82,56,9,0,0,42,4,20,24,0,0,0,23,35,25,31,19,0,0,29,0,0,37,33,0,0,49,0,40,0,27,24,23,30,24,0,0,0,17,0,0,0,0,0,0,0,0,0,19,38,29,56,28,24,29,32,40,44,23,55,39,50,6,4,18,0,37,71,4,46,21,22,0,27,14,38,74,31,0,10,30,0,18,7,8,0,24,80,41,25,36,34,10,10,33,14,26,0,0,37,40,26,32,39,24,46,24,24,30,34,0,39,27,0,0,59,26,0,0,100,0,0,0,0,38,0,32,0,40,0,0,0,0,0,0,0,0,0,52,34
2016-05-22,7,26,37,21,13,51,10,18,11,24,34,53,15,3,29,10,0,0,0,15,41,40,31,21,34,27,30,23,44,34,47,0,0,0,0,0,0,0,0,60,0,0,19,41,74,37,30,27,61,26,0,0,0,59,12,32,47,37,0,40,48,55,0,0,0,0,0,36,0,0,53,0,24,0,20,27,24,41,54,33,0,35,0,0,0,24,8,27,0,29,51,20,0,0,0,44,0,7,0,29,0,0,39,0,0,79,10,21,0,37,4,20,0,21,0,0,24,0,34,19,20,0,48,12,0,38,34,0,0,0,51,0,0,26,44,25,18,30,24,0,0,95,17,0,0,0,0,0,32,55,0,0,19,39,25,28,32,14,27,29,31,19,24,26,37,36,7,6,16,0,0,47,5,42,21,29,0,44,22,33,58,55,30,10,54,0,22,8,12,27,25,46,27,20,47,45,9,14,34,30,28,43,0,0,17,23,50,43,29,27,0,0,30,27,0,0,37,0,0,0,0,0,0,0,0,0,0,40,0,51,56,0,54,0,0,0,86,0,0,0,35,16,50,46
2016-05-29,7,23,18,17,24,58,13,29,21,31,43,34,15,3,28,8,0,0,0,16,41,34,31,37,27,40,25,27,63,20,0,0,0,0,0,0,36,0,0,76,11,41,43,35,65,38,0,36,92,34,0,0,36,74,12,51,31,0,47,0,39,38,0,0,0,0,0,20,0,68,0,25,24,0,20,74,49,21,41,33,0,0,0,34,0,25,15,28,0,22,0,26,40,27,0,34,0,7,0,30,36,61,30,0,0,45,8,0,0,38,4,41,0,0,0,0,24,0,0,38,12,0,48,13,22,26,0,0,0,0,0,0,0,26,47,32,18,41,25,0,0,0,0,0,0,0,0,0,43,55,0,0,26,43,24,27,0,29,18,33,41,24,48,53,29,54,13,5,19,0,0,73,4,35,21,29,0,40,21,30,46,73,0,12,15,52,28,23,15,0,0,31,24,23,65,27,27,12,34,19,20,0,0,0,24,31,39,36,27,36,19,19,31,41,0,46,32,0,0,0,0,0,26,38,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,31,35
2016-06-05,9,22,35,15,10,34,17,38,16,32,27,63,17,2,29,9,0,33,0,19,42,37,53,0,24,30,38,17,46,22,0,0,0,0,0,0,35,0,0,76,22,40,19,37,20,56,35,0,71,0,39,0,0,52,19,21,39,0,0,0,66,50,0,0,0,0,0,0,0,45,0,0,36,49,20,24,49,21,40,44,0,36,35,33,0,33,34,37,0,65,60,36,0,0,0,0,0,6,0,0,0,26,50,0,31,40,11,10,66,0,6,30,0,20,0,0,23,0,37,37,20,0,63,13,0,0,0,34,0,0,51,0,0,0,29,21,26,87,0,0,0,0,17,0,0,31,0,0,43,0,72,38,19,42,17,25,37,26,23,25,82,41,0,37,26,33,19,3,24,0,0,36,6,48,35,50,0,59,17,38,60,28,47,13,29,26,37,15,8,0,0,31,21,13,31,0,9,14,0,34,28,57,43,37,26,20,35,29,27,36,12,25,45,20,0,0,37,63,0,0,27,0,0,65,0,0,0,35,0,45,19,0,41,0,0,0,0,0,21,75,0,18,39,0
2016-06-12,6,22,48,14,19,30,9,26,23,20,25,48,15,2,29,18,0,23,0,14,51,55,23,31,12,44,50,31,59,34,0,0,0,0,0,0,0,0,0,53,13,40,64,34,57,37,0,13,40,0,29,0,0,42,19,44,39,0,35,39,48,55,0,0,0,50,0,51,0,34,0,0,18,48,27,0,24,46,0,0,0,0,0,0,0,24,15,0,0,28,0,33,0,0,0,66,0,5,0,29,0,39,0,0,0,0,10,12,0,0,11,26,0,0,61,0,0,0,0,28,25,0,46,38,0,25,33,45,0,0,0,0,40,0,25,42,24,33,0,38,0,0,17,48,0,0,0,0,32,0,0,0,15,40,16,28,0,20,30,45,0,38,0,37,48,61,7,4,22,0,0,47,7,43,35,35,0,36,15,56,45,0,0,17,29,25,34,28,24,36,73,0,13,13,31,26,9,20,44,39,21,0,42,37,13,45,32,39,13,0,25,19,61,27,0,0,47,0,0,78,0,0,29,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0
2016-06-19,14,27,59,16,25,68,9,36,16,40,65,69,20,5,76,100,0,23,0,17,59,64,39,31,52,18,30,34,68,27,36,0,0,0,0,0,0,0,0,79,12,0,43,52,72,0,31,15,96,0,30,0,0,95,100,26,31,49,36,0,57,56,0,0,0,39,0,23,47,69,0,26,37,0,0,25,25,66,41,100,0,72,0,34,0,25,34,100,0,23,60,53,60,0,0,33,0,17,30,45,0,30,0,0,34,0,41,12,0,43,17,32,0,23,0,0,0,36,34,34,15,0,96,30,0,25,0,0,34,0,0,0,54,52,30,0,31,31,28,0,55,0,17,0,0,32,0,0,33,63,0,0,24,76,24,27,28,26,87,87,31,52,27,56,53,55,22,8,100,46,0,62,15,61,42,51,32,64,45,38,74,28,32,100,100,66,100,100,100,32,54,68,62,100,99,87,23,100,0,100,100,66,0,37,99,81,47,100,31,47,0,22,0,82,38,39,100,0,0,0,0,0,77,39,0,0,0,70,0,0,39,0,40,0,0,0,0,0,0,0,0,16,97,46
2016-06-26,11,25,53,40,33,46,22,35,23,31,51,40,45,4,58,58,0,40,0,17,56,60,51,31,63,32,38,39,61,38,73,0,0,0,0,0,0,0,0,56,17,0,19,52,55,38,31,24,41,26,0,78,0,82,63,30,20,0,41,0,55,49,0,68,0,0,0,20,0,69,0,34,22,100,0,34,25,56,41,34,45,0,0,0,0,29,28,50,0,50,0,43,0,0,0,34,0,21,30,0,0,40,34,0,0,40,14,10,0,66,12,65,0,42,0,0,24,48,0,0,18,0,54,29,0,26,0,34,0,0,0,0,42,0,28,29,37,35,28,0,0,0,0,0,0,42,0,0,0,55,55,38,14,53,26,26,32,37,54,75,62,56,68,60,49,49,15,5,60,0,38,0,9,41,61,60,0,34,20,43,70,57,74,71,65,95,56,59,64,55,63,31,82,65,100,87,20,74,0,77,82,100,44,100,100,96,81,73,54,28,76,33,0,21,0,36,65,0,0,80,27,0,26,78,0,0,0,36,0,0,22,83,41,0,0,0,58,0,0,77,0,0,100,0
2016-07-03,8,14,56,27,22,53,25,25,10,25,26,36,22,2,43,36,0,33,0,12,41,27,36,0,37,13,53,18,47,35,51,0,82,0,0,0,57,0,0,69,12,58,37,51,29,0,0,29,0,27,36,61,0,60,27,21,30,0,38,0,60,24,0,0,0,82,0,24,0,0,0,0,30,0,0,78,0,57,0,40,35,0,38,0,71,45,15,53,0,66,0,73,0,0,48,0,0,7,37,0,0,49,42,0,0,42,9,11,71,46,8,51,27,25,0,0,25,0,0,0,16,0,0,23,0,47,0,53,33,0,0,0,0,27,55,61,32,56,52,41,0,0,0,0,0,0,0,0,0,0,77,46,24,40,20,76,60,50,57,44,0,47,25,56,36,45,14,5,35,0,0,0,5,50,44,61,0,14,16,63,69,0,29,43,42,100,51,59,64,100,38,60,40,25,50,56,24,43,0,57,76,46,46,0,50,93,60,60,14,44,26,29,0,37,39,0,30,67,0,0,0,0,27,47,54,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,17,30,0
2016-07-10,4,48,36,13,17,36,21,22,14,30,31,40,36,3,32,19,0,24,0,11,38,73,41,25,32,29,18,30,54,34,0,0,0,0,0,0,56,0,0,62,12,0,36,36,21,0,0,14,83,0,0,61,0,80,39,35,47,51,63,0,32,23,0,0,0,0,0,20,0,41,0,27,30,51,0,26,44,35,0,68,35,0,0,0,0,0,25,35,0,22,0,44,56,0,0,0,64,8,31,0,0,0,0,0,33,0,6,11,0,52,8,39,35,0,64,0,0,37,0,39,12,0,0,44,0,0,0,40,43,0,0,0,42,0,26,30,37,32,0,0,0,0,18,0,0,0,0,0,34,0,0,0,31,36,56,26,0,42,35,30,32,45,42,35,28,63,10,5,28,0,39,38,5,35,31,30,34,35,28,44,85,29,0,34,72,58,42,31,37,0,38,32,35,26,27,47,27,35,39,28,43,0,0,0,13,53,34,44,21,0,26,21,36,21,0,36,33,0,0,62,37,0,30,0,0,0,0,42,0,0,20,0,0,0,0,0,0,0,0,80,0,16,26,0
2016-07-17,5,96,56,16,14,29,19,25,15,26,34,52,0,1,28,16,0,24,0,10,50,43,33,26,33,30,37,21,43,35,0,0,0,0,0,0,51,0,0,48,32,86,70,44,34,0,0,14,44,0,0,0,0,45,23,16,36,40,0,0,49,34,0,0,0,0,38,21,0,0,0,27,23,0,0,26,26,23,43,35,0,51,0,0,71,28,12,20,42,57,0,50,0,28,0,35,0,9,48,0,0,75,0,0,33,42,11,0,0,0,5,32,0,22,0,0,0,38,31,100,18,0,67,50,32,0,0,0,0,0,0,0,0,0,27,23,21,32,26,0,0,0,24,0,0,88,0,0,35,0,0,41,15,35,79,80,30,20,38,42,98,35,25,31,12,22,8,3,20,0,0,38,4,62,22,42,0,17,17,42,64,59,0,20,68,27,44,15,23,0,47,0,22,18,44,32,14,21,0,24,44,46,0,0,36,37,59,25,28,0,20,40,0,37,0,0,0,0,0,0,29,0,0,40,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,37,0
2016-07-24,7,26,49,10,11,35,25,27,7,31,31,26,21,2,17,11,0,32,0,10,49,58,35,67,45,19,18,15,57,27,37,0,0,0,0,0,0,0,0,50,13,42,29,43,39,0,0,0,50,0,0,0,0,58,24,46,26,0,0,0,19,0,0,0,0,0,37,23,0,0,0,0,24,52,0,0,0,39,0,34,0,37,37,0,0,26,18,43,55,67,46,33,0,0,0,35,0,11,32,41,37,0,31,0,33,0,0,0,70,0,4,60,0,43,0,0,25,0,0,22,21,0,0,49,0,0,0,0,0,0,0,0,0,27,29,30,15,43,26,53,0,0,0,0,0,0,0,0,34,75,0,52,15,34,33,59,29,0,24,34,35,18,25,39,30,35,7,7,21,37,39,38,2,41,22,31,0,32,16,45,38,29,38,14,36,27,36,11,17,38,26,0,27,37,27,28,10,15,0,24,28,0,0,0,21,24,37,37,28,0,52,23,42,0,39,0,29,0,0,0,0,44,46,40,53,0,0,0,0,0,23,0,0,0,0,0,0,54,0,0,0,16,30,0
2016-07-31,5,27,43,8,14,47,15,32,24,41,17,36,35,2,29,13,0,24,0,12,44,39,17,30,18,48,42,23,38,16,0,0,0,0,83,0,51,76,0,71,0,0,20,40,29,0,0,0,44,0,0,0,0,56,21,51,39,0,0,42,60,42,0,0,0,0,0,0,0,0,0,0,25,69,0,45,26,20,47,0,0,100,0,0,0,26,9,23,0,50,63,21,0,0,0,47,0,4,32,0,0,28,36,55,33,42,11,0,0,40,3,36,0,0,0,55,25,0,31,26,21,0,0,16,24,0,0,0,33,0,0,0,0,0,49,0,13,32,0,53,77,100,0,0,0,0,0,0,34,0,0,0,31,34,27,0,30,34,28,30,33,25,0,40,26,26,12,4,23,0,45,0,3,39,33,42,0,46,23,30,55,30,0,20,36,27,37,12,23,0,29,33,29,17,43,0,25,20,0,27,51,0,0,0,36,24,28,51,31,38,20,60,48,29,0,0,30,0,52,83,28,0,0,0,0,46,66,37,0,0,20,0,43,0,0,0,0,0,0,0,0,0,33,37
2016-08-07,6,25,35,8,11,30,11,23,22,39,29,37,18,2,19,6,0,0,0,10,40,44,48,23,38,39,19,32,33,0,39,0,0,0,0,0,39,0,0,69,21,44,30,53,30,55,34,0,61,28,32,0,38,27,13,47,55,41,0,0,67,0,0,0,0,0,39,0,0,37,0,32,11,0,25,62,0,37,67,72,0,0,39,0,0,0,18,20,0,32,0,62,44,0,0,0,68,10,33,0,51,39,43,0,34,0,7,0,0,0,10,44,0,0,89,0,26,0,28,21,11,0,0,36,32,28,0,49,34,0,0,0,44,0,50,23,20,0,27,71,0,0,24,52,0,0,0,0,0,79,0,55,0,26,24,27,61,0,12,21,0,51,26,41,19,26,8,4,24,0,0,0,5,40,23,85,0,36,24,0,80,30,0,15,30,56,28,11,19,0,0,0,37,25,23,38,17,14,49,18,29,0,0,40,13,29,26,39,33,0,14,31,0,30,0,51,70,0,0,0,29,61,32,41,0,63,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,17,52,0
2016-08-14,7,21,20,19,8,25,15,22,23,26,36,23,17,3,20,13,69,0,0,13,37,46,31,0,35,20,19,14,52,17,0,0,0,0,0,0,40,0,98,55,12,0,28,42,38,0,34,0,31,29,33,0,53,55,15,54,37,41,0,0,32,33,0,76,0,43,0,0,0,0,0,0,20,55,0,63,27,31,45,0,37,0,0,0,0,28,11,21,0,52,100,74,0,0,0,100,79,5,0,0,39,0,33,0,0,0,18,0,0,48,7,45,28,23,69,0,0,0,57,21,11,0,0,13,0,57,0,38,0,0,77,0,0,31,52,24,25,0,0,49,0,0,22,0,0,0,0,0,36,61,0,42,0,32,20,28,0,16,17,57,35,19,0,67,27,30,11,3,17,0,84,0,3,28,0,25,0,19,33,21,53,0,0,15,53,63,15,16,14,46,0,35,29,51,75,0,11,16,0,11,26,64,0,0,33,30,36,32,16,41,14,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,39,0,51,0,0,0,0,0,0,48,0,0,0,0,18,31,52
2016-08-21,6,17,25,15,10,31,9,30,29,44,23,42,22,2,29,8,0,0,0,15,45,48,84,39,22,27,46,21,50,27,0,0,0,0,64,0,38,0,0,51,12,0,27,11,51,54,44,25,51,0,0,0,0,41,6,52,33,0,0,42,50,24,0,0,0,41,0,42,0,0,0,0,33,60,0,26,26,40,50,0,0,0,0,0,0,0,9,27,0,25,0,34,0,0,0,48,0,9,0,32,0,29,31,0,34,64,15,0,0,0,7,25,0,0,66,0,0,51,0,0,12,52,50,36,24,0,36,0,0,0,0,0,44,0,37,31,25,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,14,32,16,0,0,20,20,22,33,29,34,100,26,32,7,3,14,0,40,39,4,27,22,46,0,43,16,48,55,60,0,14,15,40,22,9,14,29,38,33,36,33,33,0,18,14,0,25,32,0,0,0,25,22,31,30,0,0,0,0,33,0,0,0,60,0,0,0,0,60,0,40,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,30,0
2016-08-28,7,19,66,11,17,46,20,31,28,42,41,30,15,3,21,9,0,63,0,12,46,61,40,65,25,22,41,12,45,28,0,91,0,0,0,0,0,0,0,51,11,0,0,35,28,0,0,19,57,0,0,79,0,50,18,43,26,0,48,0,66,45,0,52,0,53,0,27,0,0,0,26,23,50,0,55,25,35,0,34,45,36,0,0,0,0,9,38,40,44,46,30,55,0,0,34,0,7,0,0,0,27,0,0,0,41,6,10,0,0,5,21,0,0,0,0,0,36,0,0,29,68,0,24,0,0,35,35,0,0,0,0,0,0,52,22,25,0,0,0,0,0,0,0,0,42,0,0,89,0,0,0,15,36,13,28,87,0,23,26,0,53,64,49,43,28,0,4,18,36,38,0,4,40,0,27,33,38,16,67,75,29,28,13,28,27,15,9,12,0,43,0,31,39,37,31,16,13,0,26,20,0,59,0,12,52,51,24,14,28,19,39,0,0,0,0,33,0,0,61,0,0,35,0,0,0,63,48,0,0,19,0,42,0,0,0,0,0,0,0,0,18,52,0
2016-09-04,6,18,67,12,13,35,12,16,26,36,25,40,15,3,22,6,0,48,0,12,43,61,35,59,18,13,0,18,48,15,0,0,0,0,0,0,0,0,0,65,23,0,26,53,35,0,0,14,62,36,0,59,0,25,8,0,40,38,0,0,100,26,0,0,0,0,0,29,47,0,0,45,17,0,21,29,25,26,84,34,0,0,0,0,0,0,22,29,41,22,0,43,0,0,45,39,0,6,42,0,0,31,0,0,0,0,6,0,0,38,4,24,0,0,63,0,32,36,0,19,20,0,0,14,0,30,35,0,32,0,0,0,0,26,29,24,24,32,25,39,0,0,0,66,0,32,0,0,0,0,56,39,13,34,23,52,38,15,27,18,0,50,0,50,32,18,7,3,16,0,57,49,5,45,64,46,33,45,34,39,46,0,0,13,55,27,14,7,13,0,51,0,47,21,22,27,9,13,0,14,24,0,0,0,24,36,39,34,14,0,25,0,0,28,0,41,38,0,0,0,37,0,29,0,39,0,0,0,0,0,29,0,62,0,0,0,44,0,0,0,0,16,46,0
2016-09-11,13,13,48,7,12,36,15,23,16,27,38,35,15,2,18,10,0,0,0,9,51,76,80,29,29,12,19,37,31,22,49,0,0,0,0,0,0,0,0,51,0,0,33,43,31,0,0,0,57,0,0,0,0,28,16,38,34,0,0,0,81,25,0,0,0,39,0,0,0,35,0,26,21,50,0,63,0,19,41,33,0,0,0,0,0,0,16,19,0,32,0,32,0,27,0,46,0,5,0,0,0,27,0,0,43,40,7,0,0,38,8,20,0,0,0,0,27,0,35,0,0,0,48,17,23,0,39,47,0,0,0,0,41,35,38,29,23,36,25,0,0,0,35,0,0,36,0,0,0,56,0,0,15,28,16,73,0,21,19,29,42,28,24,30,16,34,15,2,15,0,51,0,3,48,31,34,0,34,16,13,75,32,0,13,24,40,26,7,8,28,25,0,25,29,33,0,0,11,35,22,24,0,0,0,24,47,33,35,16,28,13,33,42,21,0,41,0,0,0,0,28,0,0,0,0,0,0,41,0,0,19,0,0,0,0,0,0,53,0,0,0,16,29,0
2016-09-18,13,17,71,10,11,41,19,9,25,29,27,54,15,1,23,7,0,23,0,9,51,64,23,21,10,14,0,20,44,22,0,0,0,0,0,0,0,0,0,48,11,40,48,52,28,38,31,0,28,0,30,0,0,35,20,33,35,0,0,0,67,24,0,51,0,0,0,0,47,34,0,28,15,49,0,36,49,55,0,44,0,0,0,34,0,0,10,38,0,36,45,63,0,0,45,34,0,8,0,0,0,0,0,0,0,0,20,0,0,0,6,0,0,28,0,0,24,0,26,32,17,0,0,27,0,0,34,34,0,0,69,0,0,26,39,25,23,31,0,38,0,73,17,0,0,31,0,0,0,0,0,0,26,33,19,38,0,14,19,21,31,44,0,45,49,27,7,2,15,0,0,37,2,44,28,50,0,24,15,33,41,0,31,12,30,52,35,8,15,0,27,0,28,23,33,0,9,13,34,6,20,44,0,38,14,54,42,37,15,27,0,19,31,41,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,46,22,0,0,0,0,0,0,0,22,77,36,0,37,35
2016-09-25,19,25,35,11,7,36,13,13,14,23,40,29,15,2,23,8,0,23,0,12,52,67,79,31,28,12,26,12,55,34,36,0,0,0,0,0,0,71,0,53,11,0,19,24,34,0,0,0,30,28,30,0,0,35,18,59,59,0,35,53,77,24,0,0,0,0,0,59,0,39,0,51,26,66,0,43,0,37,41,33,0,0,36,0,0,0,14,19,0,37,77,45,46,27,45,67,62,4,41,0,35,27,0,0,0,40,8,14,0,0,4,22,0,21,0,0,24,41,26,19,11,0,0,20,0,26,0,0,0,0,0,0,0,26,26,21,19,61,24,38,55,0,23,0,0,41,0,0,32,55,0,0,13,30,29,28,0,24,34,29,31,17,24,45,31,27,12,3,17,0,0,96,4,32,28,45,0,34,15,52,47,37,27,12,27,0,14,5,10,27,33,0,39,35,16,27,18,9,0,23,33,43,0,0,21,20,44,40,46,27,50,22,0,30,0,0,28,0,0,0,0,0,0,52,38,0,0,47,39,0,19,0,55,0,0,0,0,0,0,0,48,0,25,0
2016-10-02,8,21,52,16,10,41,21,22,0,20,37,44,17,2,31,34,0,23,0,11,37,88,28,24,42,12,17,17,32,25,35,0,0,0,0,0,36,0,0,49,22,40,37,20,27,37,0,14,41,26,59,0,0,41,23,43,44,36,35,0,28,25,0,0,0,51,0,28,0,34,0,0,18,98,27,0,0,42,40,0,44,0,0,0,0,0,22,25,0,34,44,39,0,30,0,95,0,9,0,0,0,26,29,0,0,53,11,0,0,50,2,42,0,21,0,0,24,0,0,21,10,0,0,23,0,0,33,67,0,0,0,0,0,0,44,21,15,60,0,0,0,0,22,0,0,31,0,79,43,0,0,38,13,31,35,42,0,28,18,25,0,34,0,26,26,60,13,3,43,0,0,47,4,32,82,67,32,67,27,38,36,0,0,43,44,84,33,30,48,36,28,53,34,48,52,0,26,33,0,44,41,65,0,49,34,44,47,68,13,55,12,38,30,54,37,0,56,0,0,0,36,0,26,38,38,0,0,0,0,0,25,0,0,0,0,0,43,0,0,0,0,18,39,0
